Order ID,Order Date,Customer ID,Category,Sub-Category,Product,Region,Quantity,Unit Price,Discount,Sales,Profit
ORD01386,2025-04-11,CUST0669,Furniture,Tables,Tables Product 3,West,1,30.77,0.15,26.15,5.23
ORD01387,2025-12-30,CUST0442,Office Supplies,Binders,Binders Product 8,South,2,77.79,0.15,132.24,28.29
ORD01388,2025-05-01,CUST0477,Furniture,Chairs,Chairs Product 6,East,4,212.08,0.1,763.49,96.76
ORD01389,2025-03-20,CUST0156,Electronics,Phones,Phones Product 6,East,4,81.43,0.1,293.15,55.81
ORD01390,2025-10-17,CUST0373,Electronics,Phones,Phones Product 5,South,5,107.86,0.0,539.3,79.34
ORD01391,2025-03-17,CUST0478,Accessories,Bags,Bags Product 7,North,5,55.77,0.0,278.85,37.16
ORD01392,2025-12-13,CUST0178,Office Supplies,Storage,Storage Product 1,North,3,43.6,0.05,124.26,11.66
ORD01393,2025-06-18,CUST0302,Accessories,Cables,Cables Product 3,West,5,54.38,0.05,258.31,67.55
ORD01394,2025-05-05,CUST0162,Office Supplies,Paper,Paper Product 5,South,3,26.99,0.1,72.87,14.63
ORD01395,2025-05-20,CUST0633,Furniture,Desks,Desks Product 4,North,5,34.44,0.0,172.2,30.92
ORD01396,2025-10-25,CUST0681,Furniture,Tables,Tables Product 5,East,5,68.25,0.05,324.19,61.99
ORD01397,2025-11-15,CUST0555,Electronics,Headphones,Headphones Product 3,South,4,26.3,0.15,89.42,20.94
ORD01398,2025-01-11,CUST0336,Office Supplies,Binders,Binders Product 1,East,2,52.46,0.0,104.92,23.8
ORD01399,2025-09-11,CUST0753,Electronics,Laptops,Laptops Product 2,East,3,94.51,0.1,255.18,30.14
ORD01400,2025-12-26,CUST0574,Furniture,Chairs,Chairs Product 4,North,5,24.0,0.1,108.0,7.02
ORD01401,2025-05-15,CUST0552,Furniture,Tables,Tables Product 5,North,1,145.06,0.0,145.06,21.76
ORD01402,2025-04-16,CUST0184,Accessories,Keyboards,Keyboards Product 2,South,3,34.26,0.05,97.64,8.69
ORD01403,2025-11-13,CUST0171,Electronics,Laptops,Laptops Product 4,West,5,112.2,0.05,532.95,88.33
ORD01404,2025-05-17,CUST0542,Office Supplies,Binders,Binders Product 4,North,1,40.71,0.0,40.71,4.65
ORD01405,2025-11-26,CUST0461,Furniture,Chairs,Chairs Product 7,South,3,22.0,0.05,62.7,10.44
ORD01406,2025-03-25,CUST0603,Electronics,Phones,Phones Product 2,West,3,28.96,0.05,82.54,21.81
ORD01407,2025-08-10,CUST0094,Furniture,Desks,Desks Product 3,West,4,62.71,0.1,225.76,33.37
ORD01408,2025-04-13,CUST0196,Office Supplies,Binders,Binders Product 3,South,2,14.88,0.0,29.76,5.75
ORD01409,2025-03-01,CUST0022,Office Supplies,Binders,Binders Product 1,West,3,29.57,0.05,84.27,11.63
ORD01410,2025-01-04,CUST0756,Accessories,Keyboards,Keyboards Product 7,South,4,108.05,0.0,432.2,98.99
ORD01411,2025-02-09,CUST0771,Office Supplies,Paper,Paper Product 8,North,3,64.43,0.1,173.96,43.71
ORD01412,2025-01-02,CUST0550,Accessories,Keyboards,Keyboards Product 4,North,1,11.62,0.0,11.62,1.7
ORD01413,2025-12-31,CUST0743,Accessories,Keyboards,Keyboards Product 1,East,5,53.0,0.15,225.25,27.16
ORD01414,2025-05-06,CUST0289,Accessories,Keyboards,Keyboards Product 2,East,3,68.06,0.0,204.18,28.79
ORD01415,2025-12-17,CUST0609,Electronics,Headphones,Headphones Product 3,West,4,78.03,0.05,296.51,21.73
ORD01416,2025-03-04,CUST0663,Furniture,Chairs,Chairs Product 2,North,3,129.7,0.0,389.1,79.69
ORD01417,2025-09-15,CUST0287,Electronics,Phones,Phones Product 5,North,3,86.91,0.15,221.62,18.7
ORD01418,2025-09-24,CUST0564,Accessories,Bags,Bags Product 2,West,2,105.12,0.2,168.19,8.85
ORD01419,2025-09-18,CUST0242,Furniture,Chairs,Chairs Product 7,South,1,81.77,0.15,69.5,15.57
ORD01420,2025-01-07,CUST0036,Electronics,Headphones,Headphones Product 6,West,4,91.42,0.1,329.11,57.65
ORD01421,2025-04-25,CUST0358,Electronics,Laptops,Laptops Product 4,North,3,108.64,0.2,260.74,59.55
ORD01422,2025-12-17,CUST0324,Electronics,Laptops,Laptops Product 2,North,3,83.08,0.15,211.85,32.75
ORD01423,2025-11-13,CUST0425,Accessories,Cables,Cables Product 4,West,1,38.71,0.0,38.71,4.33
ORD01424,2025-11-14,CUST0295,Electronics,Headphones,Headphones Product 1,North,5,75.47,0.0,377.35,89.66
ORD01425,2025-01-05,CUST0448,Accessories,Cables,Cables Product 3,West,3,121.45,0.15,309.7,70.65
ORD01426,2025-10-10,CUST0138,Office Supplies,Storage,Storage Product 2,West,2,45.13,0.0,90.26,17.53
ORD01427,2025-05-03,CUST0115,Furniture,Desks,Desks Product 3,South,5,79.31,0.0,396.55,90.44
ORD01428,2025-12-16,CUST0048,Electronics,Laptops,Laptops Product 5,North,4,103.58,0.05,393.6,67.54
ORD01429,2025-08-16,CUST0300,Accessories,Cables,Cables Product 6,North,1,78.96,0.0,78.96,15.99
ORD01430,2025-03-07,CUST0044,Accessories,Cables,Cables Product 7,North,3,81.91,0.05,233.44,30.33
ORD01431,2025-03-15,CUST0243,Office Supplies,Storage,Storage Product 7,West,2,64.08,0.05,121.75,17.95
ORD01432,2025-09-06,CUST0581,Office Supplies,Storage,Storage Product 2,East,1,46.95,0.05,44.6,6.11
ORD01433,2025-12-25,CUST0591,Electronics,Laptops,Laptops Product 3,North,4,76.69,0.1,276.08,19.04
ORD01434,2025-05-25,CUST0562,Furniture,Chairs,Chairs Product 4,West,4,70.89,0.1,255.2,27.44
ORD01435,2025-10-09,CUST0115,Accessories,Keyboards,Keyboards Product 8,East,1,64.85,0.0,64.85,14.23
ORD01436,2025-02-17,CUST0138,Office Supplies,Storage,Storage Product 7,South,2,134.52,0.0,269.04,39.58
ORD01437,2025-06-29,CUST0694,Furniture,Tables,Tables Product 8,South,5,109.95,0.05,522.26,89.01
ORD01438,2025-04-02,CUST0442,Accessories,Bags,Bags Product 2,North,2,70.24,0.1,126.43,28.32
ORD01439,2025-09-02,CUST0764,Electronics,Headphones,Headphones Product 6,North,2,119.33,0.15,202.86,40.44
ORD01440,2025-04-21,CUST0488,Office Supplies,Binders,Binders Product 7,South,4,50.67,0.05,192.55,40.32
ORD01441,2025-09-14,CUST0042,Office Supplies,Paper,Paper Product 2,East,2,49.74,0.0,99.48,15.05
ORD01442,2025-08-22,CUST0422,Accessories,Cables,Cables Product 4,West,5,30.33,0.05,144.07,30.96
ORD01443,2025-01-13,CUST0761,Electronics,Laptops,Laptops Product 7,East,3,32.7,0.0,98.1,19.7
ORD01444,2025-09-18,CUST0165,Electronics,Laptops,Laptops Product 7,East,3,105.77,0.15,269.71,38.24
ORD01445,2025-10-09,CUST0219,Office Supplies,Binders,Binders Product 5,East,5,43.49,0.0,217.45,50.2
ORD01446,2025-06-27,CUST0568,Electronics,Laptops,Laptops Product 4,South,3,36.56,0.1,98.71,11.33
ORD01447,2025-07-12,CUST0264,Electronics,Phones,Phones Product 3,East,4,217.74,0.0,870.96,233.8
ORD01448,2025-01-14,CUST0144,Accessories,Cables,Cables Product 7,East,4,54.2,0.0,216.8,26.21
ORD01449,2025-11-17,CUST0307,Furniture,Desks,Desks Product 8,North,2,43.97,0.0,87.94,9.8
ORD01450,2025-07-29,CUST0536,Electronics,Headphones,Headphones Product 8,North,2,41.79,0.05,79.4,8.95
ORD01451,2025-01-31,CUST0711,Electronics,Laptops,Laptops Product 7,East,4,21.16,0.2,67.71,9.44
ORD01452,2025-02-14,CUST0511,Furniture,Desks,Desks Product 5,East,4,278.36,0.0,1113.44,311.55
ORD01453,2025-08-23,CUST0482,Accessories,Bags,Bags Product 4,South,5,53.13,0.2,212.52,44.83
ORD01454,2025-10-12,CUST0062,Accessories,Bags,Bags Product 5,North,5,32.23,0.0,161.15,18.07
ORD01455,2025-03-19,CUST0174,Accessories,Keyboards,Keyboards Product 2,West,3,151.1,0.1,407.97,73.94
ORD01456,2025-02-01,CUST0059,Office Supplies,Storage,Storage Product 2,East,4,38.63,0.0,154.52,34.71
ORD01457,2025-04-02,CUST0660,Electronics,Phones,Phones Product 8,South,1,119.32,0.0,119.32,31.81
ORD01458,2025-11-09,CUST0026,Furniture,Chairs,Chairs Product 7,East,2,57.81,0.15,98.28,16.51
ORD01459,2025-07-29,CUST0087,Accessories,Bags,Bags Product 3,South,5,63.35,0.0,316.75,77.02
ORD01460,2025-11-01,CUST0284,Office Supplies,Paper,Paper Product 4,West,4,42.72,0.05,162.34,40.74
ORD01461,2025-09-16,CUST0222,Furniture,Chairs,Chairs Product 4,South,2,43.2,0.2,69.12,15.26
ORD01462,2025-06-08,CUST0420,Office Supplies,Paper,Paper Product 5,North,3,66.81,0.1,180.39,35.12
ORD01463,2025-02-11,CUST0055,Accessories,Keyboards,Keyboards Product 1,East,2,63.36,0.0,126.72,13.84
ORD01464,2025-03-19,CUST0112,Furniture,Chairs,Chairs Product 5,North,4,52.56,0.1,189.22,35.95
ORD01465,2025-08-27,CUST0257,Furniture,Tables,Tables Product 1,North,5,40.56,0.0,202.8,49.11
ORD01466,2025-09-29,CUST0042,Office Supplies,Binders,Binders Product 1,East,1,45.43,0.05,43.16,9.11
ORD01467,2025-09-07,CUST0178,Office Supplies,Paper,Paper Product 1,West,1,412.98,0.0,412.98,91.94
ORD01468,2025-03-14,CUST0422,Electronics,Phones,Phones Product 8,West,5,38.74,0.15,164.65,17.74
ORD01469,2025-09-22,CUST0756,Accessories,Bags,Bags Product 4,North,4,78.12,0.15,265.61,45.14
ORD01470,2025-03-07,CUST0423,Furniture,Chairs,Chairs Product 7,North,1,106.17,0.1,95.55,15.59
ORD01471,2025-05-24,CUST0124,Electronics,Headphones,Headphones Product 5,East,5,38.44,0.2,153.76,20.2
ORD01472,2025-06-05,CUST0188,Accessories,Bags,Bags Product 3,North,2,112.51,0.1,202.52,36.78
ORD01473,2025-01-04,CUST0026,Electronics,Phones,Phones Product 2,East,1,173.28,0.05,164.62,34.96
ORD01474,2025-12-10,CUST0180,Office Supplies,Binders,Binders Product 1,South,5,18.64,0.15,79.22,14.47
ORD01475,2025-08-30,CUST0581,Furniture,Desks,Desks Product 3,South,3,41.22,0.2,98.93,7.55
ORD01476,2025-03-08,CUST0117,Office Supplies,Paper,Paper Product 8,West,1,95.75,0.0,95.75,21.53
ORD01477,2025-11-12,CUST0190,Accessories,Bags,Bags Product 2,North,5,224.03,0.05,1064.14,178.38
ORD01478,2025-01-08,CUST0685,Furniture,Chairs,Chairs Product 4,West,5,32.11,0.0,160.55,34.47
ORD01479,2025-01-18,CUST0288,Electronics,Phones,Phones Product 7,East,3,33.75,0.0,101.25,15.41
ORD01480,2025-12-14,CUST0796,Furniture,Tables,Tables Product 4,West,5,28.71,0.1,129.2,32.06
ORD01481,2025-04-12,CUST0059,Accessories,Keyboards,Keyboards Product 4,East,3,35.29,0.2,84.7,11.59
ORD01482,2025-07-17,CUST0459,Electronics,Laptops,Laptops Product 3,North,3,141.34,0.05,402.82,59.9
ORD01483,2025-04-16,CUST0580,Accessories,Keyboards,Keyboards Product 7,South,5,71.56,0.0,357.8,89.94
ORD01484,2025-09-04,CUST0047,Electronics,Laptops,Laptops Product 8,East,1,24.19,0.0,24.19,5.5
ORD01485,2025-06-19,CUST0280,Furniture,Tables,Tables Product 1,East,5,38.99,0.0,194.95,24.18
ORD01486,2025-06-04,CUST0604,Electronics,Laptops,Laptops Product 5,West,5,50.8,0.0,254.0,26.78
ORD01487,2025-08-12,CUST0348,Office Supplies,Storage,Storage Product 7,East,3,32.36,0.05,92.23,22.08
ORD01488,2025-02-01,CUST0007,Electronics,Phones,Phones Product 1,East,3,64.79,0.0,194.37,48.44
ORD01489,2025-06-25,CUST0051,Accessories,Keyboards,Keyboards Product 2,South,1,16.22,0.1,14.6,3.15
ORD01490,2025-10-19,CUST0794,Furniture,Tables,Tables Product 4,North,4,50.14,0.0,200.56,31.16
ORD01491,2025-08-04,CUST0221,Electronics,Laptops,Laptops Product 6,South,4,49.88,0.0,199.52,40.79
ORD01492,2025-01-14,CUST0634,Office Supplies,Binders,Binders Product 2,East,2,46.44,0.1,83.59,18.03
ORD01493,2025-11-02,CUST0307,Accessories,Keyboards,Keyboards Product 3,West,3,57.32,0.2,137.57,28.66
ORD01494,2025-11-10,CUST0062,Electronics,Headphones,Headphones Product 6,North,4,30.94,0.1,111.38,17.81
ORD01495,2025-01-14,CUST0047,Office Supplies,Storage,Storage Product 5,West,3,278.38,0.0,835.14,142.41
ORD01496,2025-07-26,CUST0595,Furniture,Desks,Desks Product 1,East,4,41.98,0.0,167.92,25.99
ORD01497,2025-10-11,CUST0655,Furniture,Tables,Tables Product 6,South,3,126.85,0.0,380.55,80.49
ORD01498,2025-02-12,CUST0414,Accessories,Cables,Cables Product 1,East,1,55.06,0.1,49.55,4.94
ORD01499,2025-05-18,CUST0666,Furniture,Chairs,Chairs Product 1,South,3,26.69,0.15,68.06,6.12
ORD01500,2025-02-27,CUST0230,Electronics,Headphones,Headphones Product 8,North,1,109.91,0.1,98.92,5.79
ORD01501,2025-01-18,CUST0208,Electronics,Phones,Phones Product 2,North,2,164.34,0.1,295.81,59.54
ORD01502,2025-10-15,CUST0249,Accessories,Cables,Cables Product 4,South,4,22.69,0.05,86.22,19.06
ORD01503,2025-01-21,CUST0624,Office Supplies,Binders,Binders Product 1,East,4,39.22,0.0,156.88,13.39
ORD01504,2025-09-12,CUST0359,Furniture,Chairs,Chairs Product 2,South,5,170.11,0.15,722.97,107.91
ORD01505,2025-11-28,CUST0553,Furniture,Chairs,Chairs Product 6,West,5,64.74,0.15,275.14,24.05
ORD01506,2025-01-28,CUST0680,Office Supplies,Paper,Paper Product 5,West,5,54.04,0.0,270.2,47.07
ORD01507,2025-03-19,CUST0455,Furniture,Tables,Tables Product 5,West,5,90.28,0.1,406.26,39.41
ORD01508,2025-05-31,CUST0558,Accessories,Cables,Cables Product 5,South,2,62.52,0.0,125.04,16.36
ORD01509,2025-02-08,CUST0280,Accessories,Bags,Bags Product 5,North,3,203.47,0.1,549.37,97.53
ORD01510,2025-09-16,CUST0047,Office Supplies,Paper,Paper Product 8,South,1,60.22,0.0,60.22,15.97
ORD01511,2025-10-14,CUST0207,Office Supplies,Paper,Paper Product 2,East,2,41.75,0.15,70.97,12.34
ORD01512,2025-04-13,CUST0283,Electronics,Phones,Phones Product 8,North,2,112.22,0.15,190.77,14.8
ORD01513,2025-08-24,CUST0193,Office Supplies,Paper,Paper Product 6,East,5,97.48,0.0,487.4,123.41
ORD01514,2025-01-03,CUST0009,Accessories,Keyboards,Keyboards Product 6,West,1,48.46,0.05,46.04,7.75
ORD01515,2025-10-29,CUST0263,Furniture,Tables,Tables Product 8,North,5,71.97,0.15,305.87,55.39
ORD01516,2025-01-02,CUST0567,Electronics,Phones,Phones Product 1,East,2,19.99,0.05,37.98,7.12
ORD01517,2025-04-27,CUST0747,Accessories,Keyboards,Keyboards Product 8,North,3,24.79,0.0,74.37,15.38
ORD01518,2025-05-09,CUST0087,Furniture,Desks,Desks Product 7,West,2,36.93,0.05,70.17,10.53
ORD01519,2025-07-14,CUST0124,Furniture,Chairs,Chairs Product 8,East,4,118.81,0.0,475.24,47.12
ORD01520,2025-10-19,CUST0544,Office Supplies,Storage,Storage Product 4,South,1,112.38,0.05,106.76,8.81
ORD01521,2025-11-17,CUST0579,Electronics,Laptops,Laptops Product 7,South,2,85.85,0.0,171.7,23.1
ORD01522,2025-05-27,CUST0247,Office Supplies,Binders,Binders Product 2,North,5,20.21,0.15,85.89,13.49
ORD01523,2025-03-29,CUST0462,Office Supplies,Storage,Storage Product 8,South,4,56.84,0.05,215.99,14.77
ORD01524,2025-03-19,CUST0108,Accessories,Keyboards,Keyboards Product 1,South,3,102.18,0.05,291.21,63.02
ORD01525,2025-06-17,CUST0496,Electronics,Phones,Phones Product 1,East,2,35.0,0.0,70.0,19.27
ORD01526,2025-11-14,CUST0578,Electronics,Laptops,Laptops Product 6,North,2,378.72,0.0,757.44,141.37
ORD01527,2025-05-03,CUST0279,Accessories,Keyboards,Keyboards Product 7,North,3,69.34,0.0,208.02,46.16
ORD01528,2025-05-15,CUST0479,Electronics,Headphones,Headphones Product 8,East,1,80.58,0.0,80.58,22.34
ORD01529,2025-10-31,CUST0318,Accessories,Keyboards,Keyboards Product 3,South,4,35.8,0.0,143.2,21.05
ORD01530,2025-01-08,CUST0248,Furniture,Tables,Tables Product 6,North,2,53.16,0.0,106.32,18.01
ORD01531,2025-06-25,CUST0376,Electronics,Phones,Phones Product 1,East,2,17.74,0.1,31.93,3.05
ORD01532,2025-07-20,CUST0255,Furniture,Tables,Tables Product 4,East,1,70.61,0.2,56.49,3.74
ORD01533,2025-01-17,CUST0792,Electronics,Phones,Phones Product 6,East,1,72.02,0.2,57.62,2.92
ORD01534,2025-10-27,CUST0250,Accessories,Cables,Cables Product 1,West,2,115.8,0.0,231.6,31.72
ORD01535,2025-02-17,CUST0167,Office Supplies,Paper,Paper Product 6,East,1,53.06,0.0,53.06,13.58
ORD01536,2025-07-15,CUST0753,Office Supplies,Paper,Paper Product 3,West,4,25.24,0.0,100.96,28.26
ORD01537,2025-07-10,CUST0272,Accessories,Cables,Cables Product 5,South,4,107.95,0.0,431.8,77.68
ORD01538,2025-12-19,CUST0769,Office Supplies,Paper,Paper Product 1,East,2,20.05,0.1,36.09,5.08
ORD01539,2025-01-09,CUST0358,Furniture,Chairs,Chairs Product 2,East,4,30.04,0.05,114.15,26.87
ORD01540,2025-02-04,CUST0387,Electronics,Headphones,Headphones Product 8,West,2,442.34,0.2,707.74,146.31
ORD01541,2025-07-28,CUST0133,Furniture,Chairs,Chairs Product 2,South,2,45.05,0.0,90.1,24.51
ORD01542,2025-07-12,CUST0136,Electronics,Phones,Phones Product 6,East,3,63.31,0.0,189.93,45.59
ORD01543,2025-03-05,CUST0785,Electronics,Phones,Phones Product 2,East,3,98.06,0.1,264.76,41.86
ORD01544,2025-11-23,CUST0663,Electronics,Laptops,Laptops Product 6,North,5,49.15,0.15,208.89,38.0
ORD01545,2025-09-01,CUST0093,Electronics,Phones,Phones Product 7,South,4,36.64,0.0,146.56,30.31
ORD01546,2025-06-14,CUST0779,Office Supplies,Storage,Storage Product 7,West,1,91.3,0.0,91.3,11.55
ORD01547,2025-10-22,CUST0138,Furniture,Desks,Desks Product 8,South,5,70.13,0.0,350.65,50.98
ORD01548,2025-06-11,CUST0688,Accessories,Bags,Bags Product 4,North,2,15.77,0.0,31.54,4.58
ORD01549,2025-12-11,CUST0015,Electronics,Phones,Phones Product 1,East,4,82.08,0.05,311.9,40.54
ORD01550,2025-04-17,CUST0009,Electronics,Laptops,Laptops Product 1,West,1,60.86,0.0,60.86,8.55
ORD01551,2025-05-20,CUST0510,Office Supplies,Paper,Paper Product 7,South,2,58.74,0.0,117.48,20.76
ORD01552,2025-12-15,CUST0037,Office Supplies,Paper,Paper Product 8,North,2,76.3,0.1,137.34,17.5
ORD01553,2025-04-28,CUST0612,Furniture,Desks,Desks Product 1,North,4,51.47,0.05,195.59,49.22
ORD01554,2025-04-17,CUST0036,Electronics,Phones,Phones Product 2,South,3,31.98,0.05,91.14,22.51
ORD01555,2025-05-05,CUST0725,Furniture,Tables,Tables Product 6,North,1,32.75,0.15,27.84,2.95
ORD01556,2025-10-16,CUST0762,Electronics,Laptops,Laptops Product 7,West,3,60.36,0.05,172.03,15.32
ORD01557,2025-11-22,CUST0665,Furniture,Desks,Desks Product 8,West,5,67.87,0.05,322.38,42.26
ORD01558,2025-06-23,CUST0215,Electronics,Laptops,Laptops Product 5,East,2,35.66,0.0,71.32,16.15
ORD01559,2025-08-11,CUST0597,Office Supplies,Storage,Storage Product 1,East,2,129.02,0.0,258.04,22.95
ORD01560,2025-09-05,CUST0095,Office Supplies,Storage,Storage Product 5,South,2,9.95,0.0,19.9,5.37
ORD01561,2025-01-01,CUST0797,Electronics,Phones,Phones Product 6,North,4,50.45,0.0,201.8,43.69
ORD01562,2025-08-22,CUST0561,Accessories,Keyboards,Keyboards Product 1,East,4,51.08,0.05,194.1,32.07
ORD01563,2025-03-17,CUST0394,Electronics,Phones,Phones Product 4,West,3,54.8,0.0,164.4,13.46
ORD01564,2025-07-09,CUST0001,Electronics,Laptops,Laptops Product 3,North,3,26.25,0.05,74.81,15.43
ORD01565,2025-10-21,CUST0596,Electronics,Headphones,Headphones Product 6,South,3,73.47,0.1,198.37,38.97
ORD01566,2025-06-19,CUST0422,Office Supplies,Storage,Storage Product 8,West,4,94.88,0.0,379.52,57.77
ORD01567,2025-04-11,CUST0058,Furniture,Tables,Tables Product 2,East,4,67.67,0.0,270.68,66.09
ORD01568,2025-10-06,CUST0270,Furniture,Desks,Desks Product 2,South,3,103.44,0.0,310.32,39.44
ORD01569,2025-01-18,CUST0032,Office Supplies,Storage,Storage Product 7,North,5,53.22,0.0,266.1,70.82
ORD01570,2025-02-06,CUST0710,Accessories,Keyboards,Keyboards Product 2,South,5,108.6,0.1,488.7,56.84
ORD01571,2025-11-30,CUST0018,Furniture,Tables,Tables Product 2,West,4,135.85,0.2,434.72,18.82
ORD01572,2025-08-03,CUST0179,Furniture,Desks,Desks Product 6,East,3,74.32,0.0,222.96,53.08
ORD01573,2025-08-09,CUST0124,Electronics,Headphones,Headphones Product 6,North,5,38.19,0.0,190.95,20.41
ORD01574,2025-10-14,CUST0351,Furniture,Tables,Tables Product 6,West,1,242.7,0.1,218.43,48.89
ORD01575,2025-03-09,CUST0423,Office Supplies,Paper,Paper Product 2,North,2,56.46,0.15,95.98,13.66
ORD01576,2025-06-06,CUST0532,Furniture,Chairs,Chairs Product 4,East,4,35.18,0.0,140.72,12.98
ORD01577,2025-08-01,CUST0322,Accessories,Cables,Cables Product 5,West,2,14.34,0.0,28.68,5.58
ORD01578,2025-03-19,CUST0562,Office Supplies,Binders,Binders Product 2,North,5,31.75,0.05,150.81,13.89
ORD01579,2025-06-28,CUST0064,Electronics,Laptops,Laptops Product 7,South,3,29.09,0.2,69.82,12.04
ORD01580,2025-10-07,CUST0421,Furniture,Chairs,Chairs Product 7,North,3,22.01,0.05,62.73,14.36
ORD01581,2025-03-21,CUST0372,Accessories,Cables,Cables Product 3,North,2,57.65,0.0,115.3,13.68
ORD01582,2025-06-22,CUST0151,Accessories,Keyboards,Keyboards Product 6,West,2,43.51,0.05,82.67,5.71
ORD01583,2025-12-06,CUST0378,Office Supplies,Binders,Binders Product 8,West,4,33.54,0.1,120.74,25.28
ORD01584,2025-01-11,CUST0452,Electronics,Headphones,Headphones Product 6,South,5,67.03,0.15,284.88,43.14
ORD01585,2025-04-07,CUST0185,Furniture,Desks,Desks Product 4,East,3,37.7,0.05,107.45,23.21
ORD01586,2025-06-08,CUST0658,Office Supplies,Storage,Storage Product 5,East,3,79.07,0.1,213.49,42.03
ORD01587,2025-09-06,CUST0291,Accessories,Bags,Bags Product 4,North,4,20.8,0.0,83.2,19.84
ORD01588,2025-01-20,CUST0196,Furniture,Chairs,Chairs Product 3,East,5,85.15,0.0,425.75,43.54
ORD01589,2025-07-26,CUST0366,Accessories,Keyboards,Keyboards Product 6,South,4,57.83,0.05,219.75,15.49
ORD01590,2025-02-09,CUST0508,Office Supplies,Storage,Storage Product 7,East,1,45.27,0.1,40.74,4.75
ORD01591,2025-03-12,CUST0334,Office Supplies,Paper,Paper Product 5,East,5,38.15,0.2,152.6,22.17
ORD01592,2025-09-14,CUST0644,Office Supplies,Binders,Binders Product 5,West,3,137.91,0.0,413.73,107.59
ORD01593,2025-07-04,CUST0077,Accessories,Bags,Bags Product 7,South,4,19.46,0.0,77.84,9.36
ORD01594,2025-03-01,CUST0104,Office Supplies,Storage,Storage Product 6,East,4,52.53,0.05,199.61,14.39
ORD01595,2025-12-19,CUST0274,Furniture,Chairs,Chairs Product 6,West,4,121.87,0.0,487.48,40.74
ORD01596,2025-06-09,CUST0389,Electronics,Phones,Phones Product 4,North,1,43.6,0.0,43.6,8.86
ORD01597,2025-06-05,CUST0501,Office Supplies,Storage,Storage Product 3,North,3,27.65,,82.95,17.03
ORD01598,2025-12-12,CUST0337,Furniture,Desks,Desks Product 1,South,2,80.83,0.15,137.41,31.07
ORD01599,2025-12-28,CUST0557,Office Supplies,Binders,Binders Product 7,West,1,28.68,0.05,27.25,2.03
ORD01600,2025-04-29,CUST0632,Electronics,Laptops,Laptops Product 3,North,1,51.41,0.05,48.84,12.04
ORD01601,2025-10-12,CUST0611,Electronics,Phones,Phones Product 6,West,3,76.39,0.0,229.17,36.49
ORD01602,2025-07-03,CUST0689,Accessories,Keyboards,Keyboards Product 1,South,4,67.01,0.1,241.24,25.37
ORD01603,2025-06-20,CUST0010,Accessories,Bags,Bags Product 7,East,2,61.4,0.0,122.8,23.9
ORD01604,2025-09-30,CUST0158,Accessories,Bags,Bags Product 8,West,2,102.38,0.05,194.52,30.01
ORD01605,2025-01-19,CUST0703,Electronics,Headphones,Headphones Product 6,North,2,98.14,0.1,176.65,18.95
ORD01606,2025-09-12,CUST0360,Electronics,Laptops,Laptops Product 3,West,1,13.12,0.1,11.81,1.25
ORD01607,2025-11-25,CUST0642,Office Supplies,Binders,Binders Product 6,East,5,200.68,0.0,1003.4,219.95
ORD01608,2025-11-06,CUST0620,Accessories,Bags,Bags Product 5,West,2,101.64,0.0,203.28,41.33
ORD01609,2025-01-31,CUST0332,Furniture,Tables,Tables Product 7,North,5,50.66,0.15,215.3,32.81
ORD01610,2025-05-07,CUST0523,Electronics,Laptops,Laptops Product 3,East,3,45.54,0.0,136.62,12.61
ORD01611,2025-11-27,CUST0261,Furniture,Desks,Desks Product 4,East,2,9.04,0.05,17.18,4.24
ORD01612,2025-12-10,CUST0053,Accessories,Keyboards,Keyboards Product 7,South,4,140.21,0.05,532.8,110.09
ORD01613,2025-02-27,CUST0057,Furniture,Desks,Desks Product 5,South,2,102.85,0.1,185.13,38.9
ORD01614,2025-09-05,CUST0195,Accessories,Cables,Cables Product 7,West,5,28.86,0.0,144.3,33.85
ORD01615,2025-05-24,CUST0158,Furniture,Tables,Tables Product 2,North,1,47.82,0.05,45.43,11.47
ORD01616,2025-07-22,CUST0059,Accessories,Bags,Bags Product 8,West,1,54.33,0.15,46.18,5.6
ORD01617,2025-05-03,CUST0542,Electronics,Headphones,Headphones Product 6,South,3,63.39,0.15,161.64,13.08
ORD01618,2025-06-18,CUST0455,Furniture,Desks,Desks Product 5,East,1,128.45,0.0,128.45,34.28
ORD01619,2025-05-27,CUST0315,Office Supplies,Binders,Binders Product 4,North,2,103.57,0.1,186.43,39.1
ORD01620,2025-10-09,CUST0376,Furniture,Desks,Desks Product 2,South,1,38.08,0.05,36.18,6.13
ORD01621,2025-08-11,CUST0485,Furniture,Desks,Desks Product 1,North,1,24.24,0.0,24.24,4.72
ORD01622,2025-11-09,CUST0183,Accessories,Cables,Cables Product 3,South,4,66.23,0.15,225.18,30.06
ORD01623,2025-11-24,CUST0297,Electronics,Laptops,Laptops Product 7,West,2,13.78,0.1,24.8,5.7
ORD01624,2025-12-23,CUST0614,Furniture,Desks,Desks Product 5,North,1,17.61,0.2,14.09,3.1
ORD01625,2025-11-18,CUST0180,Accessories,Bags,Bags Product 3,North,1,55.7,0.05,52.91,7.57
ORD01626,2025-08-06,CUST0726,Office Supplies,Binders,Binders Product 5,East,5,40.58,0.05,192.75,30.0
ORD01627,2025-09-07,CUST0494,Accessories,Cables,Cables Product 5,East,1,21.79,0.0,21.79,5.47
ORD01628,2025-06-10,CUST0058,Electronics,Headphones,Headphones Product 6,West,2,20.78,0.1,37.4,6.82
